key,durations
<space>ei,"[156.6509,130.9946,732.8499,143.7922,152.9065,91.8271,173.1638,117.1318,88.135,215.3247,94.7153,23.98,5.6694,74.1697,110.8755,239.2893,13773.9961,7.8411,227.6616,114.9434,184.3347,171.3523,128.6475,839.3884,157.1738,95.3792,115.8352,32.7119,128.2014,496.5435,248.7412,125.7986,383.4932,145.6731,180.9492,284.1777,4.325,119.6958,6737.156,2619.2585,418.8499,537.397,202.063,481.1687,261.7495,441.5952,795.4519,191.8967,128.6257,210.6841,775.4126,399.8914,151.1958,350.127,3114.3657,69.0208,76.9812,158.4395,304.3701,96.3042,89.2305,193.553,133.9805,223.4412,1268.0332,184.0388,349.0347,116.3665,211.6084,4596.9739,145.3875,214.8391,350.2073,123.4985,925.8513,146.9426,113.4502,137.3621,298.8545,211.3691,307.0449,148.6836,111.9082,73.8892,772.1348,27.4358,139.6472,174.4207,158.5481,83.5291,195.5278,6.835,120.4705,1036.6624,159.699,314.6807,65.2681,123.5757,633.0732,195.8862,176.5127,177.3225,298.645,248.0068,209.4138,252.1709,326.8259,4167.3401,233.6235,293.896,172.7097,267.7925,124.6748,158.4128,958.9207,145.655,3610.166,162.0771,73.8835,35.5488,70.209,193.9666,921.3564,204.4675,103.7329,162.4663,70.4956,284.5408,-100127.7422,-101145.0532,129563.8364,-1021532.0856,-129550.2692,-406816.4604,249159.974,-95190.1144,285197.3028,-36482.1044,-214606.542,271893.7163]"
<space>el,"[257.4397,202.6443,251.5486,112.7183,245.4453,84.9519,345.574,466.9578]"
<space>em,"[125.7288,3246.76,388.5588,497.0869,241.8125,726.4819,204.6775,287.6646]"
<space>en,"[636.0701,435.8618,872.3779,604.4465,119.1636,190.8186,216.2441,253.9114,155.8838,4512.7441,213.4333,119.061]"
<space>ep,[1090.0762]
<space>er,"[303.719,246.7002,438.9463,443.4829,139.4255,199.7168,653.2151,1317.4592,351.1196,134.2786,2040.5378,147.1482,126.395,169.5471,22.0767,1117.5571,240.4773,1173.6279,8.397,135.8252,207.5847,333.5742,227.3452,6666.7747,4845.7786,142.9104,24.7288,-42374.9794]"
<space>es,"[103.4438,166.0164,202.063,175.1267,162.5322,211.2073,148.0364,2379.418,169.9395,108.374,175.1721,297.9124,150.9182,183.4294,1114.9121,318.4231,176.53,125.0901,529.3372,140.6414,904.2659,124.0728,187.3848]"
<space>et,"[1498.0012,696.865,111.5251,212.3796,413.2388,141.1685,137.1272,191.2451,333.5664,132.0935,160.5405,352.5513,116.3625,3022.802,205.3828,238.7935,1018.8525,140.501,217.7568,68.5969,125.8811,120.4753,1383.678]"
<space>eu,"[211.989,2522.8945,885.6238,72.3472,300.0308]"
<space>ev,[187.6194]
<space>ex,"[310.4458,227.6184]"
<space>f<backspace>,"[461.6086,668.3572]"
<space>fa,"[361.5234,122.7876,1890.645,154.3032,4109.3459]"
<space>fe,"[130.3086,259.4326,291.1882,355.5637,185.3088,160.73,225.1436,68.478,148.2925,284.9607,204.3677,532.8171,12067.9121,1205.6265,151.4438,270.2031,230.554,179.6228,184.2832,182.5918,249.7495,148.5364,152.4033,237.9695,200.6326,19646.0059,205.2222,177.4033,1434.5283,173.0508,182.7471,41.0564,562.0876,1333.418,200.7729,165.9482,77.7974,307.5928,296.6233,438.95,43767.8311]"
<space>fg,[957.6787]
<space>fi,"[269.5908,273.5642,359.2451,699.1692,332.8335,224.335,86.6294,114.5076]"
<space>fl,"[242.729,433.9395]"
<space>fo,"[1343.0959,173.1592,279.321,202.6162,733.6125,427.0146,166.8223,150.991,202.4333]"
<space>fr,"[2109.8513,305.9204,289.0269,254.7512,386.4966,220.9536,314.4167,290.373,-643730.4218]"
<space>fu,"[293.1006,135.6438,339.5088,2333.4792,198.6851,133.6216,222.9932]"
<space>fä,[723.3853]
<space>fü,"[1348.1067,126.2241,805.522,852.8596,479.2534,626.554,958.4753,604.3386,773.7051,124.7422,523.2502,668.7217,546.8901,302.1487,263.8557,362.6802,165.71,441.9077,8457.6104,165.1746,536.5027,323.334,231.8149,1055.3787,1250.0154,381.8242,172.1006,186.387,419.9634,307.8491,154.9482,1002993.2098,-60620.8737]"
<space>g<backspace>,[645.4209]
<space>g<ctrl_l>,[4145.9324]
<space>ga,"[143.2429,233.687,317.4236,674.9338,800.5122,1405.5044,155.2107,680.76,212.1997,248.2048]"
<space>ge,"[137.1919,122.6287,164.2783,52.6414,43.2668,114.2947,122.2378,639.8955,515.6675,518.0923,135.425,361.7114,132.3582,330.1582,245.261,172.8745,84.5879,225.3306,1215.2412,543.2083,298.1746,1157.4724,195.6001,139.6968,213.9146,106.5298,217.7078,291.3728,5149.1196,1468.8132,3882.1892,128.0488,365.0254,123.5813,3647.584,3301.2437,225.0842,7.1736,201.262,212.9412,316.405,226.4607,134.5188,333.9512,118.6465,126.5862,127.8755,751.8481,134.99,293.3818,278.3396,217.8936,180.0134,114.4058,877925.3574,94953.7831,-410005.5011,360349.705]"
<space>gi,"[167.5742,128.3494,743.4231,276.5396,286.4248,191.6665,162.542,250.9004,241.8345,193.7344]"
<space>gl,"[654.7202,764.9551]"
<space>go,"[187.5532,127.5891,177.4802,197.8108,177.1836,252.9312,235.1685,850.5852,740.8508]"
<space>gr,"[283.9392,640.1501,418.6804,4024.4851,268.5181]"
<space>gt,"[483.167,262.1282]"
<space>gu,"[128.9861,303.7361,265.7998,228.3208,137.3286,629.0901,83.4409,643.4053,149.1194,111.7766,95.3271,107.5364,148.7366,177.6565,280.197,133.7424,2674.4885,4192.3049,212.4543,510.4612,193.01,199.9604,353.1179,103.9963,157.0981,152.4714,282.4939,611.5266,150.9807,148.696,178.3994,134.4277,209.0967,232.6646,127.2068,208.4927,185.0181,261.3782,162.9282,198.6116,3110.7717,134.0344,2024.418,143.7197,484.1243,3727.4368,6093.1226,292.0352,-944021.9539]"
<space>h<97>,"[687.4744,1293.5759]"
<space>h<98>,[691.7458]
<space>h<99>,[4450.4451]
<space>ha,"[150.5044,253.3379,234.219,143.0596,125.2468,146.1978,153.9238,127.5754,162.0088,239.0593,255.283,341.9648,187.5056,205.4312,206.7261,147.177,383.4019,285.1848,1017.3013,87.6243,165.9475,306.7617,185.3494,156.9849,275.2354,327.9924,142.6946,260.7664,159.7834,151.4636,102.6011,137.5234,146.0632,408.0869,169.623,230.7361,206.9399,171.99,202.6841,326.4912,226.4524,147.6973,293.1838,153.7444,160.0137,179.0471,201.8567,137.655,171.8423,-1732696.2339,149160.7368]"
<space>he,"[6398.6157,784.3921,188.5483,278.0837,282.4775,1438.1265,1260.4778,1325.3069,160.3972,273.3511,160.8657]"
<space>hi,"[3347.5916,239.7014,139.6128,330.4197,177.0969,189.4673,284.7866,344.0298,679.7319,305.3064,551.49,206.6685]"
<space>ho,"[319.6912,189.5994,202.3281,1720.0869,552.1365,400.3967]"
<space>hs,"[202.6772,158.7878,238.623,175.9814,149.4934,645.95,236.7847,173.1201,390.6575,1941.2898,231.5671,246.4541,464.4128,218.2949,215.6458,157.8669,143.8069]"
<space>ht,"[240.8706,275.739,701.4958,100.2559,1248.6211,501.396,148.0552,220.1201]"
<space>hu,"[325.7915,148.7209]"
<space>hv,[951.179]
<space>hä,"[359.8735,419.3872,473.5376,474.5312,394.2327,554.6763,572.5222,199.6931,364.6472]"
<space>i<backspace>,[753.9709]
<space>ic,"[5.8145,389.7979,45.2217,146.1389,299.5249,30.4629,323.2319,327.3293,71.4893,226.8101,119.4915,237.6187,284.0347,224.3977,346.3813,394.2551,261.4958,141.5886,220.2422,208.7466,656.6392,188.21,143.7827,189.5015,139.7163,350.1885,449.4648,254.7605,376.3308,86735.6332,-471090.2194,26433.055,-229010.9894,628474.4504,-189320.3768]"
<space>id,[182.2539]
<space>ie,[380.1162]
<space>ig,"[216.6152,207.3516,220.7546,169.3,189.9873,166.3542,246.1584,407.6475,169.1812,156.1003,200.6152,173.0447,165.4583]"
<space>ih,"[696.9548,72.7039,447.9487,5714.2378,352.6731]"
<space>im,"[483.7141,396.8459,175.4072,119.4731,229.8582,128.7063,2040.499,133.5493,790.6138,122.1772,170.9558,260.4424,225.0234,250.0857,458.8501,121.6909,148.0518,281.0244,160.4829,343.5544,144.6062,297.4116,90.4146,147.325,95.6409,591.6226,182.9048,249.8325,2292.4456,249.0312,309.813,157.7705,153.3799,75.7947,145.2148,202.217,-24659.1838,-202838.7539]"
<space>in,"[229.8318,2722.3511,10535.9033,103.4924,117.9011,123.7107,240.8816,580.3296,181.6533,157.2371,388.9395,59.1968,103.718,162.7544,67.6777,147.1294,26.7874,118.2751,2577.7158,128.6487,2886.1968,240.4575,708.3494,98.3115,1445.3228,106.0403,106.0264,403.9766,106.8037,547.1086,284.1514,546.8687,214.5911,403.4526,154.7063,192.9951,745.4021,1774.5369,133.3181,3274.5759,2395.5479,184.8711,410.2634,193.335,134.5508,190.9377,190.2966,118.843,1575.0962,213.7939,91.9531,87.136,140.1106,72.7908,247.3596,223.4749,859.3943,107.6006,395.2471,250.8174,4.3416,609.4155,351.7949,107.3992,4390.658,216.9175,160.0249,16972.3154,112.5361,1537.5715,176.6833,292.5793,187.6792,111.9329,5677.9434,114.3804,114800.4832,160.7791,479.8506,128.6663,88.3701,578.1729,161.5151,37.5144,123.417,187.4539,-435621.8634,228371.1314,-1607325.5882,917687.773,-288435.1596,289995.4062,-300590.1158]"
<space>ir,[103.6174]
<space>is,"[810.5029,116.6282,170.2031,153.6306,147.0483,117.4309,116.2471,163.1514,119.2241,151.8582,231.9724,172.2344,190.0784,145.6836,121.0852,125.3984,216.8657,144.1184,107.0437,152.5002,167.291,99.5305,274.4102,72.6177,32.0288,99.1292,173.2834,1222.4395,131.4958,101.7048,252.3315,180.2097,106.7537,148.9397,189.2214,131.6448,130.6736,111.5471,250.3145,397.5088,161.1313,84.1086,188.2363,137.2749,257.9905,355.366,206.1123,510.9907,160.6702,93.9841,268.8726,32.4375,152.4832,144.6082,160.8909,91.2402,249.2451,329.251,189.3821,214.3459,121.4414,3865.2559,2511.4963,121.5769,191.6121,265.9336,135.0144,132.6011,186.5164,279.9771,206.7983,190353.3766,-210807.3477,368522.0611,-158374.0742,318701.143]"
<space>j<backspace>,[684.1716]
<space>ja,"[746.6746,319.134,367.9817,251.498,189.9773,191.1328,276.5117,2016.6604,-731791.7731]"
<space>je,"[540.2354,295.282,1359.3296,525.144]"
<space>jn,"[496.2766,208.5933,148.0303,156.9714,242.2244,165.8206,173.9189,212.8596,123.1274,187.3137,197.314,115.5928,131.9949,128.8745,173.697,145.8887,102.2957,841.2898,182.7271,225.635,362.1221,238.5625,175.6089,139.3992,137.7244,142.9724]"
<space>jo,"[482.0623,376.667]"
<space>jq,"[623.6702,983.0999]"
<space>js,"[311.7712,221.6187]"
<space>ju,"[274.7585,225.4192,251.6499]"
<space>k<delete>,[2267.208]
<space>ka,"[176.4668,227.5059,247.9897,127.0237,204.1567,167.5664,544.4941,572.9119,273.3999,530.4961,174.0654,246.8877,165.3987,197.5959,2626.5188,308.2688,264.1841,733.5781,167.5659,274.3872,364.4539,564.7148,310.6731,411.041,1156.1956]"
<space>ke,"[226.2385,192.0188,1784.1428,181.8342,4340.0303,996.4529,132.8674,703.7839,542.8191,372.3162,331.2324,229.5405,209.5144,886.3508,696.908,168.3091]"
<space>ki,[430.5002]
<space>kl,"[426.9641,463.0735,316.2561,288.4834]"
<space>kn,[336.3552]
<space>ko,"[252.1353,172.2522,172.0801,1196.2908,415.7812,154.4695,3838.1748,435.0867,159.0588,331.8933,1026.3357,18366.7075,3100.1208,181.2349,176.5144,754.7603,167.2751]"
<space>kr,"[782.4663,2050.3345,407.8606,226.8711,269.5698]"
<space>ku,"[457.5967,509.6211,446.1523,412.1699,510.2549]"
<space>kö,"[378.4319,379.52,286.8291,332.5522,190.137,232.355,487.5842,209.3643,364.4207,441.8701]"
<space>kü,"[409.7678,410.094,338.1399]"
<space>la,"[277.9265,249.9436,349.5793,268.0732,2565.6199,341.0571,502.6521,2782.1162,481.0525,325.9763,636.9792,272.604,237.7141,-1370251.8579]"
<space>le,"[1031.8928,332.4387,166.499,162.9827,502.6938,112.552,504.248,159.52,145.2556,194.4192,337.394,432.7078,221.614,274.8296,2520.1294,303.5039,236.8413,243.1743,577.7061,153970.7666]"
<space>li,"[464.1533,195.4182,190.5454,513.407,373.5283,164.4507,477.1394]"
<space>lo,"[371.0554,194.9717,860.3647]"
<space>lt,[145.0017]
<space>lä,"[397.5513,217.4548,670.4658,429.4856]"
<space>lö,"[441.1091,356.6499]"
<space>lü,[4761.4758]
<space>m<backspace>,"[1681.9419,498.6804]"
<space>ma,"[144.7405,251.2046,309.2869,140.2944,3696.8877,263.5808,163.1008,682.6401,831.2017,126.5813,148.9966,161.0645,231.0073,201.1245,162.1877,3351.646,126.4038,193.8467,133.0769,122.4934,295.2434,550.7417,209.6956,185.3494,184.2585,127.7241,222.1038,1033.8755,78.2976,305.9993,848.7847,186.6736,334438.3467]"
<space>me,"[1149.5884,528.95,87.3672,220.321,119.1772,69.8958,176.6414,134.8306,1384.9121,359.2974,153.0774,399.4617,271.429,200.1013,408.6279,156.229,171.8621,272.5544,329.7546,246.344,150.4189,160.5007,160.8967,274.8118,236.2371,184.3884,325.1553,220.2329,222.0742,532.407,1743.1743,263.6428,-108864.6422,390657.2114,-226626.6322,-904497.0735]"
<space>mi,"[131.2429,216.6733,186.7375,242.3232,537.3513,432.6418,106.7092,514.4531,197.1296,618.9883,145.4502,277.4277,319.3206,156.8245,139.5479,732.2236,463.4446,521.9724,1188.7598,174.2834,61.3975,401.9807,225.6492,205.5139,46.7251,289.6526,180.4949,211.2158,1637.5952,149.3569,306.501,148.3298,522.2263,299.5181,142.2153,181.1265,159.7097,183.7693,175.2297,314.8394,224.6458,122.5952,1161.54,158.8777,224.2871,283.6809,122.615,147.4802,248.3076,125.0405,225.8293,125.7991,240.8228,8851.6091,104.3401,159.625,140.7542,99.4592,538.0071,266.6938,169.8145,155.104,123.5337,621759.0388,541398.0822,-1073608.142,-661392.7226]"
<space>mm,"[121.7808,44.4773,403.0227,285.0688,6909.3574,885.7832,226.9912,181.0071,220.8613,937.8623,236.4678,821.9456,194.3821]"
<space>mo,"[109.7434,122.3132,531.0664,141.9211,183.3921,273.302]"
<space>mu,"[251.072,1383.5256,429.9587,474.7947,217.8306,1691.6665,400.8438]"
<space>mx,[945.585]
<space>my,[701.53]
<space>mö,"[385.0833,117.4414,309.8875,282.3938,288.5383,224.844,164.9316,285.0488,238.1545,232.615]"
<space>mü,"[1127.5356,562.4119,2534.5059]"
<space>n<backspace>,"[422.9517,858.7205,583.3513,519.7815,584.4395,466.6506]"
<space>n<space>,[506993.4314]
<space>na,"[2551.9558,131.71,4.7947,174.5649,93.2522,480.4124,167.7427,125.9978,1887.0945,194.0476,110.2148,257.6882,187.9993,276.052,119.0488,159.0579,353.1067,255.1917,133.5396,120.1399,-1507291.0129]"
<space>nb,"[197.155,262.4346,238.769,199.4143,158.9253,201.6213,175.3562,271.3542,346.147,3866.3354,551.4575,284.8113,496.8984,226.4536,180.6528,189.5664,417.1362,715.7185,210.2666,229.0083,266.7544]"
<space>nd,[884.6277]
<space>ne,"[430.1445,327.2871,158.7727,120.0073,164.9365,322.4392,186.7842,291.8662,188.9038,144.5002,95.3325,125.8003,117.9536,258.8647,562.9683,58267.1145,1356.5298,835406.332,280016.6182]"
<space>ni,"[126.0627,145.1628,140.0808,265.9087,161.0435,200.5347,204.7227,226.6743,165.1904,150.2002,330.9438,115.5452,263.1313,7949.8706,166.085,498.4521,404.2849,178.2334,92.196,79.5847,165.2773,121.7134,2888.6123,79.8887,152.0286,158.4604,106.8428,41.9827,613.7937,216.8867,408.3662,99.4124,167.6768,95.7891,559.9871,4.9973,6584.7947,191.5562,328.6133,246.3357,130.0842,107.4565,261.6184,167.9626,182.543,136.2795,108.0811,91.9019,145.9895,4647.5181,262.4048,1000.2007,223.3032,250.6431,173.2122,-678260.6501,-107233.3494,806167.7002,97320.343,-612719.7887,-327069.1929]"
<space>no,"[1424.936,254.3135,4530.7437,121.9905,240.2407,41.7747,141.1533,178.2705,735.8403,252.5398,82.762,128.2749,214.8772,190.2805,151.9006,208.0842,256.5515,130.0957,317.3423,154.5049,214.0779,223.3723,130.6597,175.6565,158.0063,44.3203,357.5896,54.1021,135.5691,1022.4873,110.8818,132.5569,77.8013,422.8696,219.1492,-457821.401,-190656.4]"
<space>nu,"[677.4519,738.4456,220.5791,170.2991,1369.2207,212.6514,313.1877,428.3381,1008.1853,416.6704,160.8237,400.8477,305.5588,221.4404,190.8489,6016.6733,156.1113,319.6211,246.376,151.1389,425.5264,131.4233,177.9561,1139.394,396.1636,2144.4285,175.9609,149.4966,391605.8523,-344257.3191]"
<space>nä,"[418.9146,266.8018]"
<space>nö,"[1817.6682,179.3403,766.5613,660.7839]"
<space>ob,"[131.9526,3785.5544,126.7227,283.2883,125.8677,82.4084,138.0273,272.8174,298.4551,573.3684,295.2664,2833.0522,124.4363]"
<space>od,"[1418.3977,265.6045,133.0605,135.6235,51.7678,105.1265,137.3635,204.0212,174.5332,180.4775,16.1912,164.9253]"
<space>of,"[172.8672,421.2163,570.3374,1158.771,290.3542,236.9924,358.0215,223.8369,10231.2485,551.5945,202.2664,464.188,216.1919,160.5144,624.8875,142.8074,182.7649,258.8394,219.5125,95.8406]"
<space>oh,"[200.3638,193.5449,1936.9219,374.2107,443.9475,131.9409,621.6091]"
<space>ok,"[401.4756,1360.1021,165.7979,177.095,187.2625]"
<space>on,"[186.7144,133.1096,113.3479,171.4062,176.0073,205.1797]"
<space>op,"[396.8801,496.7808,1512.8987,225.3906]"
<space>or,"[527.5137,227.4451]"
<space>ou,[429.5857]
<space>p<backspace>,[942.4282]
<space>pa,"[3478.9343,440.1543,1215.5271,297.6863,183.7061,587.5134,118.7158,428.3259,2221.8206,315.3354,188.7549,389.3508,282.0105]"
<space>pl,"[353.7566,432.8853]"
<space>po,"[295.2322,318.7031]"
<space>pr,"[565.8818,388.2183,258.2219,10601.3738,100.5081,125.5332,403.3218,162.6614,211.7695,559.8442,289.0142,249.8884,270.5869,228.0334,315.709,108.6174,316.3279,23.373,10173.4141]"
<space>pü,[494.6191]
<space>qu,"[202.4963,676.6672,3371.1145]"
<space>r<backspace>,"[749.9075,1197.0061,1879.3823]"
<space>r<right>,[685.7246]
<space>rc,"[243.7078,555.6428,219.8677]"
<space>re,"[124.2327,483.6514,336.6038,661.4255,188.6243,110.1638,462.9868,9.366,667.8137,154.6562,1624.8652,158.6714,131.9739,261.9893,157.8267,1169.1392,699.8528,181.605,982.199,233.8318,521.5664,128.614,204.0461,1272.1904]"
<space>ri,"[347.7874,3100.6995,257.8625,607.0654]"
<space>ro,[160.8093]
<space>ru,[462.6865]
<space>rü,"[203.0142,706.1987]"
<space>s<backspace>,"[721.6841,676.7019,453.9238,573.2954]"
<space>s<end>,[4104.0488]
<space>sa,"[262.2161,243.9377,277.7952,381.9131,126.7373]"
<space>sc,"[279.2559,304.3035,159.5034,428.6155,164.5811,704.5398,123.6533,187.0479,530.5046,813.9868,199.0439,250.4683,375.3774,28078.1931,283.0017,240.3625,151.6277,352.573,1005.6548,260.4026,233.2212,151.7234,134.3987,800.2305,201.7864,265.6394,149.627,187.6111,256.3303,168.7354,613.8291,39751.9463,1010.3564,130.4258,202.5603,191.4851,344.3025,4148.6672,155.0181,228.7339,150.241,251.0681,7.3691]"
<space>se,"[20137.5217,210.2703,112.8474,167.092,285.1528,2624.2349,326.5796,178.4656,148.3652,328.8833,147.5264,157.886,2827.1038,424.499,644.6257,132.4424,158.6765,95.2112,207.4399,102.2241,466.3745,109.9695,185.3516,259.4143,298.2981,151.5854,218.8442,145.3896,113.751,122.6331,380.3159,622.9431,178.5088,203.8037,1730.0667,158.9856,252.5403,1212.1177,206.906,158.5566,290.1208,479.7734,176.593,7537.5422,224.7544,568.2476,132.5347,290.8582,88.3752,350.1689,217.1704,214.8694,197.5588,7534.6338,283.1196,157.8171,207.3796,568.0483,211.0776,327.4541,142.7449,203.5144,146.1494,137.9224,381.2078,265.7732,-499324.9123,-181909.1882,-218985.7902]"
<space>sh,[183.6465]
<space>si,"[2548.2532,110.4194,185.1106,1753.907,137.9966,84.4976,839.4668,496.1023,213.8408,1981.4675,295.739,312.802,256.7573,170.2151,553.0737,201.8469,169.2681,312.7546,251.9443,231.4075,247.0874,134.7742,257.2341,859.4402,198.043,213.0005,177.7776,2004.4988,154.3137,174.2869,204.5349,226.4062,93.8232,309.897,114.3933,284.8706,239.0681,250.1467,293.7935,142.5518,1280.5647,126.3948,1258.0725,297.3,162.8921,78.7739,109.0889,434.5386,177.5815,109.4504,171.5896,176.6257,344.5327,450.4514,198.7019,294.4988,274.9438,387.8977,547.6702,323.3323,473.418,552.3953,148.7163,284.905,105.3555,132.4153,916.2512,223.2317,338.0227,138.2671,657.5994,262.9009,236.4861,278.0542,582.5381,-153032.0868,-66809.699,807044.3723,-591246.378,-424734.5518]"
<space>sk,[278.8044]
<space>sm,[452.771]
<space>so,"[408.9355,427.2607,151.5728,213.179,1072.5833,134.2507,169.0247,304.8022,253.1907,502.2461,131.5247,191.0889,270.2908,171.6323,175.9248,293.8547,141.1436,155.1418,158.7402,310.6533,183.3271,351.5654,228.6919,239.2017,18.2788,160.6699,88.7803,291.1614,1780.7791,172.5054,123.1655,750.1682,287.1985,263.9802,187.4639,167.7371,152.8752,449.1008,331.5989,5432.9678,651.8838,488.4287,147.4905,149.3608,147.1431,144741.8901,42508.1247,-146344.2332]"
<space>sp,"[348.533,372.8967,172.4448,385.3892,291.5588,382.0811,349.2434]"
<space>st,"[207.3904,219.6772,266.7402,152.4158,217.2263,744.5935,1459.6121,452.0198,8178.9407,169.6074,138.0732,182.2122,284.6653,174.7168,219.908,138.3813,240.5728,172.0798,465.4963,254.5525,204.5474,214.0652,246.8782,588.3794,640.426,536.9031,372.8411,200.436]"
<space>su,"[216.3726,167.2476,317.0559,367.1646,21052.0186,419.502,390.3201]"
<space>t<backspace>,"[546.5793,1882.2961,605.2771,495.0027]"
<space>ta,"[197.8582,207.0044,246.3801,454.8176,199.5996,138.0598,324.8132,493.1736]"
<space>te,"[175.5952,114.5837,287.7166,886.9197,228.2207,1203.3025,690.0439,184.7935,2659.8213,2852.2039,4121.7065,175.0557,218.9937,175.7756,288.4417,138.5259,794390.1105]"
<space>th,"[204.0493,478.1514,451.8899,386.7632,89.0916,366.3301,245.76,562.8528,155.4646,309.5415,625.8171,135.4448,169.7432,113.0437,165.5378,162.0977,193.386,-56059.1962]"
<space>tm,[1448.1589]
<space>to,"[383.813,699.2778,122.2104,502.001,485.145,136.4832,1183.0735]"
<space>tr,"[241.2954,412.822,27016.8999,759.616,377.9026]"
<space>tu,"[256.7625,251.0247]"
<space>tw,"[123.8457,441.6602,189.3247,287.8865,121.199,185.6309,153.1746,1040.3535,168.8464,129.4539,266.7339,340.8733,3004.4136,879.9417]"
<space>u.,[741.5486]
<space>u<backspace>,"[393.1904,1697.6333,530.0239]"
<space>ub,[246.9551]
<space>ud,"[49.489,80.4717]"
<space>uh,"[150.4441,209.5791,163.2544,196.0068,242.6975,321.5457,234.8218,235.8206]"
<space>um,"[464.4282,216.0647,214.5247,2406.0388,2174.6155,227.2952,616.373,369.4309,153.1392,444.6077,243.5623,422.2583,194.7395,225.8149,396.5264]"
<space>un,"[190.6301,527.8618,130.9182,2552.0134,131.4121,136.353,49.6667,661.8977,149.8171,272.8782,925.0518,63.5171,585.4302,168.4019,148.6567,84.1851,627.5603,52.9111,110.772,118.2964,144.7922,100.9402,457.4248,118.0801,386.0427,808.9949,115.4363,104.8677,127.9836,164.3909,140.7959,225.031,590.9561,151.3079,208.594,236.9822,97.3411,291.1028,142.6782,95.5535,92.8438,1055.5107,238.5549,140.8066,247.6897,96.3345,160.6082,53378.0127,124.0549,647.9958,142.1697,664.0557,172.9346,102.3623,4147.145,159.615,110.9077,9188.9246,105.7349,88.9604,127.8755,254.2732,174.7168,69.624,288.939,4.8174,211.7456,116.9468,121.7212,129.0349,63.5903,333.8218,168.9563,25.6016,111.7654,1669.3684,113.447,424.5923,78.7808,392.4551,201.7791,272.9514,190.4331,35.4082,87.0159,140.3604,28.7166,132.7239,9.2271,73.9614,234.4172,114.6106,127.2615,84.5728,113.1028,164.2085,105.6511,204.5449,117.5344,351.4829,169.7441,139.634,80.6038,77.8774,384.4666,98.6179,103.3777,83.6528,64.7515,281.1904,111.5881,102.1365,101.0481,141.0437,87.0127,129.688,91.7578,82.3792,115.9575,158.5706,371.6672,212.8066,123.2185,112.5647,135.3652,83.8027,134.8677,8.2766,1422.0444,109.405,6.0994,74.3501,761.9226,81.4641,1064.3167,107.2625,151.9363,67.6716,514.9739,139.7957,259.0232,106.0281,948346.4672,832335.5353,-345375.1701,-936791.0758,163839.8024,238003.3225,-372465.5285,-40937.2141,-844369.5901,66845.6964,220198.3387,-691381.3651,656637.9697,34602.5267,-690807.6026,-242363.6013,-38384.7996,-111432.5934,-217453.605]"
