key,durations
ovi,"[336.4148,303.7371,711.8696]"
ow<65027>,"[296.3855,352.658,983.3762]"
ow<space>,"[240.3718,199.9077,288.1965,232.1289,232.5054,199.5149,255.5771,192.5237,576.4895,447.3342,175.948,231.8738,183.7632,224.6912,223.5256,263.7107,206.8052,208.1658,318576.8474,-169122.249]"
owe,"[295.4258,279.8284]"
owi,"[359.5332,296.1377]"
own,[272.1865]
ows,[151.9517]
owv,[568.6182]
oxi,[879.8076]
oy<65041>,[527.4421]
oye,"[728.0911,1360.3379,704.0544]"
oyu,[3079.9436]
oyy,[498.3682]
oü.,[2536.1602]
oü<alt>,[1431.6685]
oü<ctrl>,[600.6077]
oü<shift>,"[927.5046,600.0198,904.4707]"
oüü,"[464.1846,472.2083,2111.8762]"
p.<65041>,[3160.7107]
p<65027>.,[335.5242]
p<65027><65041>,[328.1602]
p<65027>i,[1176.0112]
p<65041>.,"[784.7078,4112.9304,424.1001,384.1538,879.7986,719.2007,408.5674,512.2959,479.8245]"
p<65041><ctrl>,"[831.4768,552.5107,385.1357,455.9741,616.071,2048.5996,320.2983,752.1865]"
p<65041>e,[367.9949]
p<65041>ü,"[879.8943,735.8574,319.3157]"
p<backspace>w,[1276.3003]
p<ctrl><shift>,[479.7266]
p<enter><alt>,[2079.147]
p<enter><ctrl>,[32846.7205]
p<space>a,[280.4041]
p<space>h,[951.3767]
p<space>i,"[256.0234,295.7507]"
p<space>m,[360.4824]
p<space>o,[728.8506]
p<space>t,"[304.5449,1775.5171,199.9236,1168.3904]"
p<space>w,[375.6211]
pa<65027>,[376.9431]
pa<65041>,"[464.0498,3056.2529]"
pa<space>,[1343.7292]
pab,[471.7441]
pac,"[247.4053,768.3865]"
pag,"[823.6814,278.9189]"
pai,"[303.7747,248.0337]"
pan,"[359.9607,239.8562,304.5544,272.2104,279.9221,311.7922,319.7146,264.6782,319.9375,256.1611,312.0562,336.1499,264.5247,248.1565,255.374,247.9387,240.0354]"
pap,"[392.02,280.6082,200.0613,184.7883,231.4116,415.4226]"
par,"[280.2795,224.6101,263.7932,287.9536,280.4963,240.1233,264.2136,279.2607,376.311,384.0066,255.9539,296.1067,255.9885,288.3198,344.2915,504.5244,296.0652,512.1301,360.0396,336.2429,280.6228,272.5061,240.6716,256.9397,311.9343,224.2214,400.5955,287.9546,320.6494,440.2236,672.1206,352.4365,383.9666,256.7546,319.5083,256.083]"
pas,"[263.8342,215.9539]"
pce,[256.4365]
pcp,"[223.9382,215.656,208.1787,192.3684]"
pe<65041>,"[593.1143,1030.2502]"
pe<space>,[279.5088]
pea,[496.2678]
pec,"[368.3606,367.9976,336.5237,2864.7358,584.0569,296.8425,352.4565]"
ped,"[336.1277,296.1206,232.0232,320.6455]"
pee,[271.906]
pen,"[256.0701,447.8396,431.8738,303.9817,312.5771,328.114,295.3379,256.0642,280.4988,223.9775,215.9807]"
per,"[207.8564,239.7134,248.0027,272.0586,320.2864,231.7861,255.2429,248.0417,376.0962,248.2549,279.9941,247.7334,312.761,304.0154,279.3274,360.4451,3746.8313]"
pg<65041>,[576.3105]
ph<65041>,[656.0669]
ph<space>,[264.1621]
phr,[328.2676]
phs,[304.0393]
pi<65041>,"[496.0347,1104.0288]"
pic,"[255.1521,343.46,272.3315,479.7087,352.0354,464.2363,391.8042]"
pil,"[375.3953,279.3926,327.5374,5462.9453]"
pin,"[200.0264,232.2292,232.22]"
pl.,[671.7742]
pl<65041>,[567.9412]
pla,"[264.999,143.9333,153.8413,336.0159,199.9854,336.5835,183.8667,175.4614,239.2993,263.8916,302.6265,352.6538]"
ple,"[385.1411,743.5825,208.5764,224.0825,344.8833,311.3828,304.1799,119.3821,392.7725,376.0725,239.9348,271.7681,327.7168,167.8364,288.0471,248.4058,191.8447,408.2156,217.4409,352.7996,311.8669,312.5317,271.2664,287.864,263.9771,255.8945,192.3845,203.0239,343.7981,247.8572,207.4395,231.5527,303.9377]"
pli,"[296.0405,400.1482,280.054,320.8481,496.8301,392.5959,704.124,327.7234,247.3591,376.6499,336.72,440.6963,327.7451,384.2898,208.4851,391.9756,327.8987,215.8838,360.0051,368.844,399.4634,320.5356,208.0256,352.3433,368.3689,383.2988,504.4539]"
plo,"[664.0369,255.957,528.0967,304.2292,488.1011,431.4507,199.9009,295.6633,231.9026,319.6194]"
ply,"[255.9297,655.2087]"
poi,[399.9629]
pol,"[248.8164,303.7195,392.5198,287.8936]"
pon,"[296.1882,287.8796,304.0698,327.4368,351.8594,311.5088,263.856,336.4001,263.2961,263.8572,311.9688,272.0762,336.123]"
por,"[231.55,295.989,231.8301,239.9182,536.2502,272.4678]"
pos,"[223.7878,239.573,239.5562,295.8674,344.48,488.3491,207.9346,207.9185,263.9285,280.1792]"
pot,[599.3955]
pp<65041>,[864.2307]
ppe,[312.1675]
ppi,[287.895]
ppl,"[207.5239,231.2563,239.7915,295.3828,271.6387,272.813,264.2209,223.9443,247.9995,191.9556]"
ppo,"[272.7292,359.8792]"
ppr,"[407.6978,208.0571]"
pr<65041>,"[383.5923,391.1931,592.2595,624.3862,503.9299,568.0254,2264.1511]"
pra,[287.4043]
pre,"[207.3799,287.5249,520.7737,255.4309,304.0356,231.1267,223.7983,223.8962,223.9446,207.908,200.0469,152.0146,303.9937]"
pri,"[287.8269,367.2195]"
pro,"[839.9592,160.0334,160.0649,207.9282,359.3687,303.9639,400.0571,280.439,272.1431,311.8716,495.8809,183.4829,368.5735,463.5278,336.0208,175.4995,415.8296,312.6431,456.592,320.9053,200.1121,248.6924,440.7449,175.9482,240.3586,360.228,223.6672,288.5605,183.4109,280.2212,192.0725,152.5828,167.9387,263.0942,199.7271,335.6096,271.771,751.8096,215.9541,183.8726,303.4761,375.75,223.6575,288.321,256.1353,114124.6821]"
ps.,[320.0352]
ps<65041>,[344.5061]
psy,"[311.5588,152.1707,263.9497]"
"pt,",[1159.9102]
pt.,"[599.9944,935.2854]"
pt<65027>,"[648.144,824.7107,440.0493]"
pt<65041>,"[839.3367,464.5674]"
pt<enter>,[999.6306]
pt<space>,"[344.3271,607.2644,487.926,431.9575,687.936,711.4846,392.0554,319.8833,311.8591,472.4321,2623.47,784.1003,352.8701,367.9031,463.811,449.0447,351.9219]"
pta,[311.4937]
pte,[407.9216]
pti,"[311.9746,304.0854,359.8757,392.1609]"
pts,"[392.2336,367.2844,326.9092,303.7749]"
pty,[399.5732]
pub,"[336.7249,368.7527,312.0474,600.0657,319.5105]"
pul,[287.6089]
pur,[295.4387]
put,"[184.0623,200.4192,167.9836]"
pv<enter>,[984.0171]
q<esc><ctrl>,[1728.3086]
qua,"[392.1099,503.8992,527.7107,374.8938]"
que,[567.8562]
qui,"[736.4153,439.436,536.0149]"
"r,<space>","[424.7129,727.97,400.2217,1663.4543,471.4438,240.5977,1951.9504,439.3135,784.5586,383.9402,712.6111,383.8208]"
r.<alt>,[680.6414]
r.<ctrl>,[975.8672]
r.<space>,[4280.0879]
r<65027>.,[280.0105]
r<65027><65041>,"[672.6504,744.946]"
r<65027>d,"[687.8914,296.218,223.5964]"
r<65027>m,[383.3965]
r<65027>n,"[479.5706,263.8464,448.2957]"
r<65027>s,[536.4639]
r<65027>t,"[295.998,455.5916]"
"r<65041>,",[2327.2583]
r<65041>.,"[2495.8542,919.7522,295.9038,600.9207,239.9075,496.499,415.9287,592.3433,480.3687,336.0879,464.6851,343.884,351.7405,543.7129,343.9241,351.3167,623.2607,592.7222,615.9675,407.8813]"
r<65041><65027>,"[831.075,568.2039]"
r<65041><65041>,[1319.5159]
r<65041><ctrl>,"[415.9988,1951.0515,816.6521,263.9871,343.5784,392.3879,1951.99,271.8765,264.0681,343.3184,527.8865,496.0437,1919.4841,1975.9648,327.7668,343.6143,512.3621,191.4883,384.5833,575.7424,784.2549,568.0483,447.981,480.2954,695.8999]"
r<65041><shift_r>,[311.2046]
r<65041><space>,"[976.2871,593.3669]"
r<65041>a,"[960.7053,288.033,25927.7783,240.6392,376.2822,319.9128,288.5171,440.052,256.0217,311.3677,487.7285,968.2654,320.2012]"
r<65041>e,"[2384.3726,552.2842,1224.0291,551.3525,47830.6599,4439.875]"
r<65041>h,[5462.5815]
r<65041>i,[2599.8042]
r<65041>o,"[200.1345,320.4858,4063.8511]"
r<65041>u,"[808.0444,1703.9851]"
r<alt><ctrl>,"[24751.6995,240.0615,3783.0815]"
r<alt><tab>,"[11055.3354,2407.4207,527.9456]"
r<backspace><f1>,[28912.1392]
r<backspace>p,[869.4014]
r<ctrl><65041>,[1487.5891]
r<ctrl><shift>,"[487.6409,783.5823]"
r<ctrl>c,"[66495.0537,16295.6448,13191.9504,47615.9885]"
r<ctrl>i,[464.1648]
r<ctrl>s,"[1103.6169,959.8176]"
r<ctrl>z,[927.9795]
r<ctrl_r><shift_r>,[2832.7217]
r<enter><alt>,"[105112.0767,18607.7883]"
r<enter><backspace>,[15231.7444]
r<enter><enter>,[880.3376]
r<enter>h,[1632.5334]
r<esc><ctrl>,[3256.5017]
r<f3><alt>,[5615.3601]
r<shift><65041>,[544.5798]
r<space><65027>,[256.6956]
r<space><65041>,"[1359.4814,16761.0198,400.1201,631.4465,528.7954,816.3999,2344.0176,936.2495,32176.7183,1295.9978,792.3831,1055.4714,940.7949,13247.2466,1111.8347,568.436,1056.217,2968.1318]"
r<space><alt>,"[29079.8755,1799.4839]"
r<space><backspace>,[1141.0452]
r<space><ctrl>,"[407.8848,1911.6394]"
r<space><shift>,"[696.0654,528.4792,-253601.2166]"
r<space><shift_r>,[976.79]
r<space>a,"[416.2954,720.0652,368.3369,1127.9124,599.8225,288.0173,296.5698,743.9673,303.8267]"
r<space>b,"[599.5908,432.1638]"
r<space>c,"[272.3435,463.7952,295.6121,352.2173,273.6702,17927.3218,13336.2981,1167.521]"
r<space>d,"[311.2927,1072.2197,256.1106]"
r<space>e,"[280.5823,456.3062,344.2219,439.7898,383.822,487.9968,496.1128,399.4409,440.1987,703.718,464.2493,295.906,560.3621]"
r<space>f,[287.6487]
r<space>i,"[336.4143,295.5134,536.009,376.084,295.9631]"
r<space>k,[327.3672]
r<space>l,"[647.1682,279.7849]"
r<space>m,"[352.0508,288.8794,287.9375,-60085.2455]"
r<space>n,[264.3081]
r<space>o,"[752.4426,400.0999,471.4685,608.0159]"
r<space>p,"[369.4622,392.0276,495.4744]"
r<space>r,"[352.146,343.8564,288.5115,1727.3589,375.9548,327.5149,336.0027,647.8667,-149467.5011,426059.2208]"
r<space>s,"[335.4058,312.3057,791.4297,288.6589,575.8625,1199.8647,352.0955,319.9314]"
r<space>t,"[271.8386,472.3826,728.2278,320.9751,296.6423,1040.1785,229.946,1103.8054,311.2791,223.8657,1016.7322,248.5056,288.1404,303.3882]"
r<space>v,[479.8311]
r<space>w,"[823.5691,304.5825,327.626,1072.0164,359.5107]"
r<space>z,[336.5137]
r<tab><ctrl>,[1687.5837]
r<tab><enter>,[1120.3259]
ra<65041>,"[264.323,496.8245,529.1597,344.1716,695.8313,1488.1523]"
ra<ctrl>,[844.5745]
rab,[487.6912]
rac,"[304.4707,383.7285,329.3181]"
rad,"[303.3276,568.7095,352.063,351.8015,384.0339,352.8096]"
rae,[240.156]
raf,"[391.1169,495.8381]"
rag,"[271.3586,287.1904,215.5125]"
ral,"[272.0732,831.7134,208.2258,415.6965,263.7395,272.3215]"
ram,"[344.6118,320.2451,280.1943,335.7363]"
ran,"[360.5073,343.948,336.3164,303.5291]"
rap,"[432.0977,751.4685,432.0137]"
rar,[559.8267]
ras,[360.0073]
rat,"[232.0847,328.2368,264.1687,239.8213,591.9968,288.5071,287.8892,383.4795,288.4607,215.4834,327.8545,319.4529,168.053,776.7788,271.2686,279.8557,415.9595,232.176,856.0332,248.1531,288.1687,536.2632,207.9795,423.8647,263.9795,303.5156,375.7026,424.0886,415.9053,288.2407,248.9087,256.0271,343.8599,360.366,2783.582,287.9504,280.5432,272.2395,289.0029,216.1494,311.7861,271.7974,288.2642,256.0139,256.5803,192.1201,272.332,335.8062,312.0076,200.4548,303.8987,399.9624,264.571,359.9709,271.6548,256.0615,320.4919,311.8188,280.7766,280.8167,279.4836,271.8311,-304316.3687]"
raw,"[215.5532,223.5654,231.3369]"
rba,[351.8411]
rch,"[247.9954,303.5398,247.9385,456.1472,287.3489,231.436,239.7886,415.9402,336.7688,311.929,328.155,247.8303,247.6921,272.0955,223.824,183.7275,232.0068,311.8276,-15342.2178]"
"rd,","[248.1267,232.1147]"
rd<65041>,[1327.9214]
rd<space>,"[535.8867,111.9658,-136167.2946]"
rda,[224.0291]
rdi,"[272.1057,208.2788]"
rds,[191.7825]
re<65027>,"[512.0398,312.592,328.4324,287.4817,306.9045,391.2161]"
re<65032>,[743.9961]
re<65041>,"[415.5457,576.6587,1079.8154,559.1995,640.1519,568.0269,1080.1824,880.0522,1760.6948,728.9995,927.0603,384.0417]"
re<alt>,"[400.0232,2984.0078]"
re<ctrl>,"[2424.1475,1295.8198]"
re<enter>,[298.3169]
re<space>,"[216.1465,240.374,295.75,248.0681,199.7969,223.8831,1855.3772,344.366,320.6423,288.5188,247.7583,256.5706,296.2239,231.6614,199.9978,272.3625,223.9619,256.1211,264.6411,735.3174,240.1963,264.1914,487.8777,239.5813,224.0151,288.1511,223.458,255.1282,232.2061,192.384,272.4766,287.4573,224.0837,264.4221,295.9265,199.9368,240.2234,256.2888,240.0706,239.9346,495.9592,256.6782,312.4695,240.2788,263.9299,191.9502,239.9768,248.1333,287.4026,223.7932,223.8914,328.22,152475.0039]"
rea,"[328.0073,367.7422,368.7532,360.3174,327.5322,303.4443,240.1794,295.8435,296.5347,304.5952,400.0327,511.291,416.2522,271.8035,256.592,424.0303,591.9841]"
rec,"[576.21,344.2961,239.585,279.6538,344.2021,272.1729,257.2273,304.5859,416.2839,295.4712]"
red,"[271.7124,255.7551,224.9902,343.9148,224.0149,255.895,248.551,279.7195,360.0681,224.4907,296.5601,311.7991,264.3501,231.9678,215.2881,376.0061,207.9827,704359.2983]"
ree,"[288.0605,287.8821,375.3193,280.4634,280.1421,359.4238,248.6807,343.7307,384.5232,311.9275,319.637]"
ref,"[296.75,312.0635,344.7522,392.1516]"
reg,"[295.074,360.8975,255.9939]"
rej,[327.8452]
rel,"[192.0938,255.7661,392.6294,376.002,248.604,264.792,271.7109,248.6914,815.9177,280.2524,503.9868,256.4258,216.572,231.7588,399.4502,288.2942]"
rem,"[504.3337,304.6414,423.1575,296.5459,440.0415,456.8416,416.0059]"
ren,"[223.1772,263.4524,192.1042,280.4966,215.8071,183.8857,287.304,200.127,231.8928,223.97,224.1331,239.9761,271.9878,228.4998,215.9651,368.1567,255.5884,398.7925,216.166,376.1042,256.1121,239.9683,416.0718,351.9031,319.9346,-80118.4238]"
rep,"[312.5903,288.1348,352.3501,264.376,263.9133,351.7778]"
req,[472.252]
rer,"[271.4766,831.1951,304.0657,479.864,408.7075]"
res,"[296.583,279.7415,231.5581,336.2361,438.9822,239.7834,352.7612,351.8928,280.292,216.5107,328.354,447.6133,303.7463,294.7727,296.0781,384.0723,264.1853,263.3103,272.5991,407.9148,247.8943,239.8438,256.4702,296.7886,214.8408,247.05,343.3755,367.9763,279.967,328.6545,263.8308,247.8513,248.0286,272.0171,280.1482,272.0652,295.7778,303.3904,280.0376,232.615,327.3269,823.9529,287.4805,224.8728,271.4021,264.0186,311.0029,375.9094,272.4194,304.085,295.9563,264.5361,272.7314,265.0723,271.9468,239.9866,223.7898,271.9368,287.4316,271.7639,255.9688,312.5442,-116043.2006]"
ret,"[279.6392,344.9678,351.3167,392.0698,303.9661]"
reu,"[663.6201,1232.1396]"
rev,"[311.6213,423.5896]"
rew,"[295.2458,527.1719,352.6599,480.0271,319.5791]"
rfi,[431.8918]
rfo,"[481.002,383.6367]"
rga,[503.5034]
rgb,[800.1028]
rge,"[175.0557,264.0042,248.9927,159.6897,303.9536,191.9124,312.3843,167.6343,223.6313]"
rgi,[311.9124]
rgt,[384.0112]
rha,[519.8374]
rhc,[320.8142]
rhe,[128.6899]
rhi,[680.0774]
ri<65041>,[783.72]
ria,"[288.1516,343.9521,312.1011,335.9243,239.3096,383.4253,367.8965,287.4639,296.8398,248.1025,528.0156,335.9404,264.7612,343.9163,368.5586]"
rib,"[351.8284,655.8547,304.748,375.5349,455.7666]"
ric,"[895.4321,239.9609,472.0955]"
rie,"[327.5564,240.4575,607.5605,184.0059,400.2031,645217.846,2972.7242]"
rig,"[327.8345,288.2175,623.2583,456.6621,623.9927,288.866,375.8381,296.2126,423.9697,560.4531,383.1689,248.0542,-72636.1611]"
rin,"[1191.9561,223.5273,679.9421,440.061]"
rio,"[528.261,388.4878]"
rip,"[312.0051,479.5815,416.1335]"
ris,"[1335.7898,287.9653,248.2695,319.9761]"
rit,"[344.2642,279.5156,255.6201,311.8416,400.1047,199.9055,335.5623,208.4878,280.0105,255.8206,256.0923,591.925,439.9934,303.7368,504.1736,25385.3018,256.1487,223.8264,295.4456,232.6724,439.4238,352.7024,255.6611,231.949,303.8926,240.5286,1431.9829,231.5532,255.9941,207.4485,248.2522,208.363]"
riz,[319.9521]
rk<ctrl>,[1983.4812]
rk<enter>,[511.9033]
rk<space>,"[294.7993,807.2502,296.1343,304.6345]"
rke,[343.2898]
rki,"[320.8496,295.1919]"
rkl,[561.2522]
rks,"[503.5835,352.1499,368.0002,318.9243]"
rkt,[248.2207]
rku,[359.967]
rld,[367.9587]
rli,"[480.4216,352.6311]"
rly,"[583.408,544.7598]"
rm.,[1167.8701]
rm<space>,"[312.1489,327.2524,248.2788,272.2666,375.7737,343.4609]"
rma,"[407.9849,303.5896,368.4636,336.7979,288.7424,400.698,304.4465,271.3657]"
rme,[391.9592]
rmi,"[303.7197,344.1873]"
rn<space>,"[287.7969,247.1719]"
rna,"[527.9741,384.2825,351.4175,401.0483,295.5027,296.425,582291.3792]"
rne,[472.0835]
rnt,[105.137]
ro<65041>,"[400.3203,623.7808,1208.1816]"
ro<space>,[296.4272]
roa,"[447.2656,360.4858,304.3755,408.7424,327.7002]"
rob,[352.3191]
roc,[432.198]
rod,"[287.8242,440.2056,455.9768,686.5198,424.1462,248.3376]"
rog,[392.3269]
rok,[368.2361]
rol,[471.5669]
rom,"[464.2151,288.2649,272.6648,408.0042,279.9866,327.97,287.915,271.844,360.0254,375.895,280.1138,256.0469,391.8594,329.3848,344.012,439.4683,327.9177,271.9768,296.563,287.2576,600.3796,335.6721,295.9609,288.0674,224.1704,984.1116,408.0776,600.1123]"
ron,"[423.9854,343.7744,264.8074]"
roo,"[479.5784,352.3203]"
rop,"[288.8413,4295.9094]"
ror,[296.292]
rot,"[343.947,320.5986,495.5603]"
rou,"[535.8992,448.627,247.8962,312.4119,239.0671,288.9355,231.9402]"
rov,"[319.8511,324.6829,400.4617,695.2375,328.5952,303.9387,303.9141]"
row,"[280.3264,271.8777,327.3821]"
rox,[799.7983]
rpa,[424.04]
rpo,[823.9805]
rpr,"[248.1401,360.0762,335.0696]"
rr<65041>,[1087.8132]
rra,"[456.7246,160.5225]"
rre,"[279.7842,271.3152,287.4092,256.6135,264.0112,264.6565,272.3857,308.5171,271.6555,671.7593,311.4548,264.3037,296.1904,319.5513,287.9922,239.7971,288.21,367.6277,320.0645,312.407,816554.9914]"
rro,"[400.1523,288.3042]"
rrt,[231.2617]
rs<65027>,[287.2859]
rs<65041>,"[592.3167,2152.824,536.438,504.0996,1031.5566]"
rs<space>,"[168.1248,416.1597,239.7131,215.47,296.0115,240.4504,216.0405,344.3789,591.9897,224.1233,224.0923,224.4221,1383.467]"
rsc,[264.0354]
rse,"[296.1382,264.7732]"
rsi,"[135.2554,431.9204,456.4482]"
rso,"[608.4399,328.2019]"
rst,"[247.5093,232.4783,279.6313,247.6672,615.1716,274.7949,239.1533,247.7395,191.1792,247.2571,255.5386,207.8015,271.5779,855201.4043]"
rt.,"[360.0759,392.1672]"
rt<65027>,[239.6018]
rt<65041>,"[5607.7009,375.802]"
rt<enter>,[312.3298]
rt<space>,"[143.6272,151.7026,160.124,135.8157,247.8503,175.6621,216.7842,168.0911,144.1453,-433506.1695,187341.0572]"
rta,[183.4871]
rte,[239.8787]
rtf,[560.3325]
rth,"[639.5269,303.6172,399.4775,376.9014,311.7227]"
rti,"[279.9546,264.8901,247.7944,223.2156,311.564,288.0564,231.8511,279.8506,480.1853,191.6047,215.7095,223.9949,383.9939,215.9468,391.3733,287.6616,239.9258,247.5083,224.3765,223.6223,200.032,408.0942,271.7417,407.2671,335.7534,214105.2745]"
rts,[208.1357]
ru<65041>,[544.1233]
ruc,"[464.1096,367.7505,264.0007,247.9963,416.3428,367.9336,383.7495,288.0127,376.678,440.3945]"
rud,[519.9524]
rue,[761.1631]
rui,[608.0647]
rul,[288.1545]
run,"[223.7012,215.7195,215.5645,207.5181,615.948,288.2925,415.281,320.1301]"
rus,[223.637]
rut,"[480.3826,392.2649]"
rva,"[296.282,431.7058,352.8379,416.3403]"
rve,"[160.0374,487.4915,454.6404]"
rwa,[367.8657]
rwi,[1048.0601]
"ry,",[416.7429]
ry.,[400.3091]
ry<65027>,[760.8069]
ry<down>,[2880.1675]
ry<space>,"[487.8481,343.9114,400.0461,840.1187,279.9104,319.9414,319.8235,312.4333,335.2935,351.6296,352.6235,479.9058,416.1985,720.0757]"
röf,[759.9182]
rüß,"[752.0657,455.2407,392.7495]"
"s,<65041>","[887.2664,744.2683,904.0173]"
"s,<space>","[472.2722,671.3708,424.4758,1064.3706,440.7554,847.6699,319.6963,384.0835,343.9736,540.7808,279.9382,367.9412,431.5784,296.9219,399.9629,311.9329,522878.2612]"
s..,[632.2163]
s.<65041>,"[1111.7476,919.3528,5632.2043,744.301,1144.8284,2879.3979,9688.7292,7400.1877,705.0703]"
s.<alt>,"[1503.3689,1679.9385]"
s.<ctrl>,"[1216.3052,1303.8738,768.6602,1008.7703]"
s.<space>,"[344.2925,15825.022,328.0957,632.0942,776.2434,495.9119,287.8604,368.042,344.1006,303.8179,344.9685,423.4038,1264.0769,318.7925,400.1719,-1681405.8077]"
s.j,[568.6018]
s14,"[480.0847,528.5193,655.9385,568.2278]"
s<65027>.,"[888.1895,408.2666,688.1365,432.4573]"
s<65027><65041>,"[664.4297,1335.8442]"
s<65027><space>,[471.9106]
s<65027>d,"[272.7244,407.8462,791.7371,367.7334,295.8848,280.1626,280.0671,288.1128,408.8906]"
s<65027>m,"[496.1169,224.5349,391.3865]"
s<65027>n,"[520.0125,303.7561,296.0173]"
s<65027>r,"[447.9167,408.0452]"
s<65027>s,"[240.459,279.9851,392.4153,575.6782,256.1592,360.0576,1383.7246,1079.9075,327.9963,255.8162]"
s<65027>v,[456.02]
"s<65041>,","[511.4363,16966.2776,5335.8574]"
s<65041>.,"[319.5913,431.5564,536.0959,568.3384,359.8892,392.0886,504.0796,352.0408,824.2217,640.032,1239.4937,488.0388,591.522,631.3655,552.6226,471.5825,464.4316,1184.0981,545.1191,528.0847,623.8223,352.0547,1183.5977,17160.3188,272.468,360.0098,415.8748,831.7703,304.2307,815.887]"
s<65041><65041>,"[2327.9126,31895.5344,14359.4661]"
s<65041><alt>,[19984.2537]
s<65041><ctrl>,"[383.7969,848.1116,328.1501,312.0225,335.2903,2152.5176,264.0112,4671.7231,5311.7961,1200.1533,464.0601,519.925,504.9421,423.6692,736.1187,409.0901,1184.1443,950.9165,960.1372,1191.4397,4055.8867,992.301,552.9111,7720.0007,20183.4827,343.4524,319.5327,336.1077,6111.8906,383.9983,783.8008,2655.8699,1871.8167,520.6975,744.3745,877.2756,4359.3052,840.6062,575.0945,304.5996,2216.1555,671.6841,607.8823,3175.842,904.0862,5879.5652,224.0608,487.2556,416.6348,480.0803,1087.2976,472.1372,352.6575,4463.7183,3151.6707,1391.3228,471.7568,775.873]"
s<65041><shift_r>,"[71296.0161,11607.8162,631.4529,351.9888,15519.7385,14262.7751,375.604,22591.6272,680.1792,551.6672,487.7024,743.9683,13807.3235,368.7405,551.7473,15143.4373,25823.8594,367.9587,360.7654,12895.0137,8423.5002,5023.53,1264.0374,2271.853,11584.562,336.2358,17889.2178,856.0256]"
s<65041><space>,"[895.3157,197614.9639]"
s<65041>a,"[21312.1882,9335.7075,17429.8406,29991.9001,5127.3462,14335.7231,26688.0244,35864.937,22911.8818,14607.9153,12863.9202,18687.187,14599.9888,9247.5371,19215.8816]"
s<65041>e,"[856.2305,1223.4968,767.9878,392.7302,727.9932,2431.4241,559.1355,272.3181,10975.8398,919.8423,272.7256,26687.1113,5759.8408,1152.6736,1575.9709,623.3416,1927.8076,919.2388,7320.4688,775.7449,495.311,11022.4617,1431.8613,303.908,7063.4946,391.8669,776.688]"
s<65041>h,"[5455.6848,15327.7568,10464.7207,687.8428,26566.554]"
s<65041>i,"[2663.8433,5767.8765,344.8425,39831.9302,13863.1719,2808.0527,15759.3118,36479.4622,637164.7269]"
s<65041>o,"[5935.0874,2864.0979,631.875,10736.3679,320.4497,143285.4639,1199.8491,1166.9561,7663.144,295.0615,6960.1558,1144.6316,4415.0193,14207.8457,57531.4407,8016.4336,527.9778,36151.3413]"
